2014-01-05 02:00:01,       0
2014-01-05 02:00:03,       1
2014-01-05 02:00:05,       1
2014-01-05 02:00:07,       1
2014-01-05 02:00:09,       0
2014-01-05 02:00:11,       1
2014-01-05 02:00:13,       1
2014-01-05 02:00:15,       1
2014-01-05 02:00:17,       1
2014-01-05 02:00:19,       1
2014-01-05 02:00:21,       1
2014-01-05 02:00:23,       1
2014-01-05 02:00:25,       1
2014-01-05 02:00:27,       1
2014-01-05 02:00:29,       1
2014-01-05 02:00:31,       0
2014-01-05 02:00:33,       1
2014-01-05 02:00:35,       1
2014-01-05 02:00:37,       1
2014-01-05 02:00:39,       1
2014-01-05 02:00:41,       1
2014-01-05 02:00:43,       1
2014-01-05 02:00:45,       1
2014-01-05 02:00:47,       1
2014-01-05 02:00:49,       1
2014-01-05 02:00:51,       0
2014-01-05 02:00:53,       0
2014-01-05 02:00:55,       1
2014-01-05 02:00:57,       0
2014-01-05 02:00:59,       1
2014-01-05 02:01:01,       1
2014-01-05 02:01:03,       0
2014-01-05 02:01:05,       1
2014-01-05 02:01:07,       1
2014-01-05 02:01:09,       0
2014-01-05 02:01:11,       1
2014-01-05 02:01:13,       1
2014-01-05 02:01:15,       1
2014-01-05 02:01:17,       1
2014-01-05 02:01:19,       1
2014-01-05 02:01:21,       0
2014-01-05 02:01:23,       0
2014-01-05 02:01:25,       1
2014-01-05 02:01:27,       1
2014-01-05 02:01:29,       0
2014-01-05 02:01:31,       1
2014-01-05 02:01:33,       1
2014-01-05 02:01:35,       1
2014-01-05 02:01:37,       1
2014-01-05 02:01:39,       1
2014-01-05 02:01:41,       1
2014-01-05 02:01:43,       1
2014-01-05 02:01:45,       1
2014-01-05 02:01:47,       1
2014-01-05 02:01:49,       0
2014-01-05 02:01:51,       0
2014-01-05 02:01:53,       1
2014-01-05 02:01:55,       1
2014-01-05 02:01:57,       1
2014-01-05 02:01:59,       0
2014-01-05 02:02:01,       1
2014-01-05 02:02:03,       1
2014-01-05 02:02:05,       0
2014-01-05 02:02:07,       1
2014-01-05 02:02:09,       1
2014-01-05 02:02:11,       1
2014-01-05 02:02:13,       1
2014-01-05 02:02:15,       2
2014-01-05 02:02:17,       0
2014-01-05 02:02:19,       1
2014-01-05 02:02:21,       1
2014-01-05 02:02:23,       1
2014-01-05 02:02:25,       0
2014-01-05 02:02:27,       1
2014-01-05 02:02:29,       2
2014-01-05 02:02:31,       1
2014-01-05 02:02:33,       1
2014-01-05 02:02:35,       1
2014-01-05 02:02:37,       0
2014-01-05 02:02:39,       0
2014-01-05 02:02:41,       1
2014-01-05 02:02:43,       1
2014-01-05 02:02:45,       1
2014-01-05 02:02:47,       1
2014-01-05 02:02:49,       0
2014-01-05 02:02:51,       1
2014-01-05 02:02:53,       1
2014-01-05 02:02:55,       1
2014-01-05 02:02:57,       1
2014-01-05 02:02:59,       1
2014-01-05 02:03:01,       1
2014-01-05 02:03:03,       0
2014-01-05 02:03:05,       1
2014-01-05 02:03:07,       1
2014-01-05 02:03:09,       1
2014-01-05 02:03:11,       0
2014-01-05 02:03:13,       1
2014-01-05 02:03:15,       1
2014-01-05 02:03:17,       0
2014-01-05 02:03:19,       1
2014-01-05 02:03:21,       1
2014-01-05 02:03:23,       1
2014-01-05 02:03:25,       1
2014-01-05 02:03:27,       0
2014-01-05 02:03:29,       1
2014-01-05 02:03:31,       0
2014-01-05 02:03:33,       1
2014-01-05 02:03:35,       1
2014-01-05 02:03:37,       1
2014-01-05 02:03:39,       1
2014-01-05 02:03:41,       1
2014-01-05 02:03:43,       1
2014-01-05 02:03:45,       0
2014-01-05 02:03:47,       1
2014-01-05 02:03:49,       1
2014-01-05 02:03:51,       1
2014-01-05 02:03:53,       1
2014-01-05 02:03:55,       1
2014-01-05 02:03:57,       1
2014-01-05 02:03:59,       0
2014-01-05 02:04:01,       1
2014-01-05 02:04:03,       1
2014-01-05 02:04:05,       1
2014-01-05 02:04:07,       1
2014-01-05 02:04:09,       1
2014-01-05 02:04:11,       1
2014-01-05 02:04:13,       1
2014-01-05 02:04:15,       1
2014-01-05 02:04:17,       1
2014-01-05 02:04:19,       1
2014-01-05 02:04:21,       0
2014-01-05 02:04:23,       1
2014-01-05 02:04:25,       1
2014-01-05 02:04:27,       0
2014-01-05 02:04:29,       1
2014-01-05 02:04:31,       1
2014-01-05 02:04:33,       0
2014-01-05 02:04:35,       0
2014-01-05 02:04:37,       1
2014-01-05 02:04:39,       0
2014-01-05 02:04:41,       1
2014-01-05 02:04:43,       1
2014-01-05 02:04:45,       0
2014-01-05 02:04:47,       1
2014-01-05 02:04:49,       0
2014-01-05 02:04:51,       1
2014-01-05 02:04:53,       1
2014-01-05 02:04:55,       0
2014-01-05 02:04:57,       1
2014-01-05 02:04:59,       0
2014-01-05 02:05:01,       1
2014-01-05 02:05:03,       1
2014-01-05 02:05:05,       1
2014-01-05 02:05:07,       0
2014-01-05 02:05:09,       1
2014-01-05 02:05:11,       1
2014-01-05 02:05:13,       1
2014-01-05 02:05:15,       1
2014-01-05 02:05:17,       1
2014-01-05 02:05:19,       1
2014-01-05 02:05:21,       0
2014-01-05 02:05:23,       1
2014-01-05 02:05:25,       1
