2014-01-05 02:00:01,     132
2014-01-05 02:00:03,     136
2014-01-05 02:00:05,     146
2014-01-05 02:00:07,     148
2014-01-05 02:00:09,     154
2014-01-05 02:00:11,     159
2014-01-05 02:00:13,     161
2014-01-05 02:00:15,     163
2014-01-05 02:00:17,     167
2014-01-05 02:00:19,     169
2014-01-05 02:00:21,     169
2014-01-05 02:00:23,     167
2014-01-05 02:00:25,     169
2014-01-05 02:00:27,     169
2014-01-05 02:00:29,     169
2014-01-05 02:00:31,     163
2014-01-05 02:00:33,     161
2014-01-05 02:00:35,     156
2014-01-05 02:00:37,     154
2014-01-05 02:00:39,     146
2014-01-05 02:00:41,     140
2014-01-05 02:00:43,     134
2014-01-05 02:00:45,     123
2014-01-05 02:00:47,     117
2014-01-05 02:00:49,     107
2014-01-05 02:00:51,      94
2014-01-05 02:00:53,      86
2014-01-05 02:00:55,      75
2014-01-05 02:00:57,      63
2014-01-05 02:00:59,      50
2014-01-05 02:01:01,      38
2014-01-05 02:01:03,      21
2014-01-05 02:01:05,       7
2014-01-05 02:01:07,      -3
2014-01-05 02:01:09,     -17
2014-01-05 02:01:11,     -28
2014-01-05 02:01:13,     -44
2014-01-05 02:01:15,     -57
2014-01-05 02:01:17,     -69
2014-01-05 02:01:19,     -80
2014-01-05 02:01:21,     -96
2014-01-05 02:01:23,    -105
2014-01-05 02:01:25,    -115
2014-01-05 02:01:27,    -127
2014-01-05 02:01:29,    -134
2014-01-05 02:01:31,    -144
2014-01-05 02:01:33,    -150
2014-01-05 02:01:35,    -161
2014-01-05 02:01:37,    -169
2014-01-05 02:01:39,    -173
2014-01-05 02:01:41,    -179
2014-01-05 02:01:43,    -184
2014-01-05 02:01:45,    -188
2014-01-05 02:01:47,    -192
2014-01-05 02:01:49,    -194
2014-01-05 02:01:51,    -198
2014-01-05 02:01:53,    -200
2014-01-05 02:01:55,    -202
2014-01-05 02:01:57,    -204
2014-01-05 02:01:59,    -204
2014-01-05 02:02:01,    -202
2014-01-05 02:02:03,    -200
2014-01-05 02:02:05,    -196
2014-01-05 02:02:07,    -196
2014-01-05 02:02:09,    -194
2014-01-05 02:02:11,    -190
2014-01-05 02:02:13,    -184
2014-01-05 02:02:15,    -181
2014-01-05 02:02:17,    -173
2014-01-05 02:02:19,    -167
2014-01-05 02:02:21,    -158
2014-01-05 02:02:23,    -150
2014-01-05 02:02:25,    -140
2014-01-05 02:02:27,    -129
2014-01-05 02:02:29,    -117
2014-01-05 02:02:31,    -102
2014-01-05 02:02:33,     -90
2014-01-05 02:02:35,     -80
2014-01-05 02:02:37,     -67
2014-01-05 02:02:39,     -57
2014-01-05 02:02:41,     -44
2014-01-05 02:02:43,     -26
2014-01-05 02:02:45,     -15
2014-01-05 02:02:47,       0
2014-01-05 02:02:49,      13
2014-01-05 02:02:51,      26
2014-01-05 02:02:53,      40
2014-01-05 02:02:55,      52
2014-01-05 02:02:57,      61
2014-01-05 02:02:59,      71
2014-01-05 02:03:01,      86
2014-01-05 02:03:03,      94
2014-01-05 02:03:05,     107
2014-01-05 02:03:07,     115
2014-01-05 02:03:09,     123
2014-01-05 02:03:11,     129
2014-01-05 02:03:13,     134
2014-01-05 02:03:15,     142
2014-01-05 02:03:17,     150
2014-01-05 02:03:19,     152
2014-01-05 02:03:21,     158
2014-01-05 02:03:23,     161
2014-01-05 02:03:25,     165
2014-01-05 02:03:27,     165
2014-01-05 02:03:29,     169
2014-01-05 02:03:31,     173
2014-01-05 02:03:33,     173
2014-01-05 02:03:35,     169
2014-01-05 02:03:37,     169
2014-01-05 02:03:39,     169
2014-01-05 02:03:41,     167
2014-01-05 02:03:43,     165
2014-01-05 02:03:45,     163
